tipo_polinico,granos_de_polen_x_metro_cubico,fecha
Pl?tano de paseo,,2022-08-21
Pl?tano de paseo,,2022-08-22
Pl?tano de paseo,,2022-08-23
Pl?tano de paseo,,2022-08-24
Pl?tano de paseo,,2022-08-25
Pl?tano de paseo,,2022-08-26
Pl?tano de paseo,,2022-08-27
Pl?tano de paseo,,2022-08-28
Pl?tano de paseo,1.0,2022-08-29
Pl?tano de paseo,2.0,2022-08-30
Pl?tano de paseo,1.0,2022-08-31
Pl?tano de paseo,0.0,2022-09-01
Pl?tano de paseo,1.0,2022-09-02
Pl?tano de paseo,1.0,2022-09-03
Pl?tano de paseo,2.0,2022-09-04
Pl?tano de paseo,0.0,2022-09-05
Pl?tano de paseo,4.0,2022-09-06
Pl?tano de paseo,0.0,2022-09-07
Pl?tano de paseo,0.0,2022-09-08
Pl?tano de paseo,4.0,2022-09-09
Pl?tano de paseo,4.0,2022-09-10
Pl?tano de paseo,2.0,2022-09-11
Pl?tano de paseo,4.0,2022-09-12
Pl?tano de paseo,5.0,2022-09-13
Pl?tano de paseo,1.0,2022-09-14
Pl?tano de paseo,0.0,2022-09-15
Pl?tano de paseo,1.0,2022-09-16
Pl?tano de paseo,0.0,2022-09-17
Pl?tano de paseo,1.0,2022-09-18
Pl?tano de paseo,2.0,2022-09-19
Pl?tano de paseo,0.0,2022-09-20
Pl?tano de paseo,1.0,2022-09-21
Pl?tano de paseo,0.0,2022-09-22
Pl?tano de paseo,0.0,2022-09-23
Pl?tano de paseo,1.0,2022-09-24
Pl?tano de paseo,1.0,2022-09-25
Pl?tano de paseo,0.0,2022-09-26
Pl?tano de paseo,0.0,2022-09-27
Pl?tano de paseo,0.0,2022-09-28
Pl?tano de paseo,1.0,2022-09-29
Pl?tano de paseo,3.0,2022-09-30
Pl?tano de paseo,0.0,2022-10-01
Pl?tano de paseo,2.0,2022-10-02
Pl?tano de paseo,3.0,2022-10-03
Pl?tano de paseo,7.0,2022-10-04
Pl?tano de paseo,3.0,2022-10-05
Pl?tano de paseo,18.0,2022-10-06
Pl?tano de paseo,6.0,2022-10-07
Pl?tano de paseo,17.0,2022-10-08
Pl?tano de paseo,5.0,2022-10-09
Pl?tano de paseo,10.0,2022-10-10
Pl?tano de paseo,0.0,2022-10-11
Pl?tano de paseo,1.0,2022-10-12
Pl?tano de paseo,3.0,2022-10-13
Pl?tano de paseo,2.0,2022-10-14
Pl?tano de paseo,1.0,2022-10-15
Pl?tano de paseo,1.0,2022-10-16
Pl?tano de paseo,3.0,2022-10-17
Pl?tano de paseo,1.0,2022-10-18
Pl?tano de paseo,6.0,2022-10-19
Pl?tano de paseo,1.0,2022-10-20
Pl?tano de paseo,1.0,2022-10-21
Pl?tano de paseo,1.0,2022-10-22
Pl?tano de paseo,1.0,2022-10-23
Pl?tano de paseo,1.0,2022-10-24
Pl?tano de paseo,0.0,2022-10-25
Pl?tano de paseo,0.0,2022-10-26
Pl?tano de paseo,1.0,2022-10-27
Pl?tano de paseo,0.0,2022-10-28
Pl?tano de paseo,0.0,2022-10-29
Pl?tano de paseo,0.0,2022-10-30
Pl?tano de paseo,0.0,2022-10-31
Pl?tano de paseo,0.0,2022-11-01
Pl?tano de paseo,0.0,2022-11-02
Pl?tano de paseo,0.0,2022-11-03
Pl?tano de paseo,0.0,2022-11-04
Pl?tano de paseo,0.0,2022-11-05
Pl?tano de paseo,1.0,2022-11-06
Pl?tano de paseo,1.0,2022-11-07
Pl?tano de paseo,0.0,2022-11-08
Pl?tano de paseo,0.0,2022-11-09
Pl?tano de paseo,0.0,2022-11-10
Pl?tano de paseo,0.0,2022-11-11
Pl?tano de paseo,2.0,2022-11-12
Pl?tano de paseo,0.0,2022-11-13
Pl?tano de paseo,0.0,2022-11-14
Pl?tano de paseo,0.0,2022-11-15
Pl?tano de paseo,0.0,2022-11-16
Pl?tano de paseo,0.0,2022-11-17
Pl?tano de paseo,1.0,2022-11-18
Pl?tano de paseo,0.0,2022-11-19
Pl?tano de paseo,1.0,2022-11-20
Pl?tano de paseo,0.0,2022-11-21
Pl?tano de paseo,0.0,2022-11-22
Pl?tano de paseo,0.0,2022-11-23
Pl?tano de paseo,0.0,2022-11-24
Pl?tano de paseo,0.0,2022-11-25
Pl?tano de paseo,0.0,2022-11-26
Pl?tano de paseo,0.0,2022-11-27
Pl?tano de paseo,0.0,2022-11-28
Pl?tano de paseo,0.0,2022-11-29
Pl?tano de paseo,1.0,2022-11-30
Pl?tano de paseo,1.0,2022-12-01
Pl?tano de paseo,0.0,2022-12-02
Pl?tano de paseo,0.0,2022-12-03
Pl?tano de paseo,0.0,2022-12-04
Pl?tano de paseo,0.0,2022-12-05
Pl?tano de paseo,0.0,2022-12-06
Pl?tano de paseo,0.0,2022-12-07
Pl?tano de paseo,0.0,2022-12-08
Pl?tano de paseo,0.0,2022-12-09
Pl?tano de paseo,0.0,2022-12-10
Pl?tano de paseo,0.0,2022-12-11
Pl?tano de paseo,0.0,2022-12-12
Pl?tano de paseo,0.0,2022-12-13
Pl?tano de paseo,0.0,2022-12-14
Pl?tano de paseo,0.0,2022-12-15
Pl?tano de paseo,0.0,2022-12-16
Pl?tano de paseo,0.0,2022-12-17
Pl?tano de paseo,0.0,2022-12-18
Pl?tano de paseo,0.0,2022-12-19
Pl?tano de paseo,0.0,2022-12-20
Pl?tano de paseo,0.0,2022-12-21
Pl?tano de paseo,0.0,2022-12-22
Pl?tano de paseo,0.0,2022-12-23
Pl?tano de paseo,0.0,2022-12-24
Pl?tano de paseo,0.0,2022-12-25
Pl?tano de paseo,0.0,2022-12-26
Pl?tano de paseo,0.0,2022-12-27
Pl?tano de paseo,0.0,2022-12-28
Pl?tano de paseo,0.0,2022-12-29
Pl?tano de paseo,0.0,2022-12-30
Pl?tano de paseo,0.0,2022-12-31
Pl?tano de paseo,0.0,2023-01-01
Pl?tano de paseo,0.0,2023-01-02
Pl?tano de paseo,0.0,2023-01-03
Pl?tano de paseo,0.0,2023-01-04
Pl?tano de paseo,0.0,2023-01-05
Pl?tano de paseo,0.0,2023-01-06
Pl?tano de paseo,0.0,2023-01-07
Pl?tano de paseo,0.0,2023-01-08
Pl?tano de paseo,0.0,2023-01-09
Pl?tano de paseo,0.0,2023-01-10
Pl?tano de paseo,0.0,2023-01-11
Pl?tano de paseo,0.0,2023-01-12
Pl?tano de paseo,0.0,2023-01-13
Pl?tano de paseo,0.0,2023-01-14
Pl?tano de paseo,0.0,2023-01-15
Pl?tano de paseo,0.0,2023-01-16
Pl?tano de paseo,0.0,2023-01-17
Pl?tano de paseo,0.0,2023-01-18
Pl?tano de paseo,0.0,2023-01-19
Pl?tano de paseo,0.0,2023-01-20
Pl?tano de paseo,0.0,2023-01-21
Pl?tano de paseo,0.0,2023-01-22
Pl?tano de paseo,0.0,2023-01-23
Pl?tano de paseo,0.0,2023-01-24
Pl?tano de paseo,0.0,2023-01-25
Pl?tano de paseo,0.0,2023-01-26
Pl?tano de paseo,0.0,2023-01-27
Pl?tano de paseo,0.0,2023-01-28
Pl?tano de paseo,0.0,2023-01-29
Pl?tano de paseo,0.0,2023-01-30
Pl?tano de paseo,0.0,2023-01-31
Pl?tano de paseo,0.0,2023-02-01
Pl?tano de paseo,0.0,2023-02-02
Pl?tano de paseo,0.0,2023-02-03
Pl?tano de paseo,0.0,2023-02-04
Pl?tano de paseo,0.0,2023-02-05
Pl?tano de paseo,0.0,2023-02-06
Pl?tano de paseo,0.0,2023-02-07
Pl?tano de paseo,0.0,2023-02-08
Pl?tano de paseo,0.0,2023-02-09
Pl?tano de paseo,0.0,2023-02-10
Pl?tano de paseo,0.0,2023-02-11
Pl?tano de paseo,0.0,2023-02-12
Pl?tano de paseo,0.0,2023-02-13
Pl?tano de paseo,0.0,2023-02-14
Pl?tano de paseo,0.0,2023-02-15
Pl?tano de paseo,0.0,2023-02-16
Pl?tano de paseo,0.0,2023-02-17
Pl?tano de paseo,0.0,2023-02-18
Pl?tano de paseo,0.0,2023-02-19
Pl?tano de paseo,0.0,2023-02-20
Pl?tano de paseo,0.0,2023-02-21
Pl?tano de paseo,0.0,2023-02-22
Pl?tano de paseo,0.0,2023-02-23
Pl?tano de paseo,0.0,2023-02-24
Pl?tano de paseo,0.0,2023-02-25
Pl?tano de paseo,0.0,2023-02-26
Pl?tano de paseo,0.0,2023-02-27
Pl?tano de paseo,0.0,2023-02-28
Pl?tano de paseo,0.0,2023-03-01
Pl?tano de paseo,0.0,2023-03-02
Pl?tano de paseo,0.0,2023-03-03
Pl?tano de paseo,0.0,2023-03-04
Pl?tano de paseo,0.0,2023-03-05
Pl?tano de paseo,0.0,2023-03-06
Pl?tano de paseo,0.0,2023-03-07
Pl?tano de paseo,0.0,2023-03-08
Pl?tano de paseo,0.0,2023-03-09
Pl?tano de paseo,0.0,2023-03-10
Pl?tano de paseo,0.0,2023-03-11
Pl?tano de paseo,0.0,2023-03-12
Pl?tano de paseo,0.0,2023-03-13
Pl?tano de paseo,0.0,2023-03-14
Pl?tano de paseo,0.0,2023-03-15
Pl?tano de paseo,18.0,2023-03-16
Pl?tano de paseo,35.0,2023-03-17
Pl?tano de paseo,30.0,2023-03-18
Pl?tano de paseo,207.0,2023-03-19
Pl?tano de paseo,351.0,2023-03-20
Pl?tano de paseo,926.0,2023-03-21
Pl?tano de paseo,2005.0,2023-03-22
Pl?tano de paseo,1790.0,2023-03-23
Pl?tano de paseo,1204.0,2023-03-24
Pl?tano de paseo,2128.0,2023-03-25
Pl?tano de paseo,1717.0,2023-03-26
Pl?tano de paseo,893.0,2023-03-27
Pl?tano de paseo,1780.0,2023-03-28
Pl?tano de paseo,2852.0,2023-03-29
Pl?tano de paseo,647.0,2023-03-30
Pl?tano de paseo,647.0,2023-03-31
Pl?tano de paseo,1135.0,2023-04-01
Pl?tano de paseo,271.0,2023-04-02
Pl?tano de paseo,314.0,2023-04-03
Pl?tano de paseo,513.0,2023-04-04
Pl?tano de paseo,122.0,2023-04-05
Pl?tano de paseo,262.0,2023-04-06
Pl?tano de paseo,354.0,2023-04-07
Pl?tano de paseo,256.0,2023-04-08
Pl?tano de paseo,315.0,2023-04-09
Pl?tano de paseo,250.0,2023-04-10
Pl?tano de paseo,169.0,2023-04-11
Pl?tano de paseo,135.0,2023-04-12
Pl?tano de paseo,83.0,2023-04-13
Pl?tano de paseo,76.0,2023-04-14
Pl?tano de paseo,143.0,2023-04-15
Pl?tano de paseo,79.0,2023-04-16
Pl?tano de paseo,40.0,2023-04-17
Pl?tano de paseo,43.0,2023-04-18
Pl?tano de paseo,38.0,2023-04-19
Pl?tano de paseo,23.0,2023-04-20
Pl?tano de paseo,11.0,2023-04-21
Pl?tano de paseo,12.0,2023-04-22
Pl?tano de paseo,12.0,2023-04-23
Pl?tano de paseo,8.0,2023-04-24
Pl?tano de paseo,4.0,2023-04-25
Pl?tano de paseo,7.0,2023-04-26
Pl?tano de paseo,2.0,2023-04-27
Pl?tano de paseo,5.0,2023-04-28
Pl?tano de paseo,3.0,2023-04-29
Pl?tano de paseo,9.0,2023-04-30
Pl?tano de paseo,4.0,2023-05-01
Pl?tano de paseo,5.0,2023-05-02
Pl?tano de paseo,3.0,2023-05-03
Pl?tano de paseo,7.0,2023-05-04
Pl?tano de paseo,2.0,2023-05-05
Pl?tano de paseo,4.0,2023-05-06
Pl?tano de paseo,4.0,2023-05-07
Pl?tano de paseo,3.0,2023-05-08
Pl?tano de paseo,3.0,2023-05-09
Pl?tano de paseo,3.0,2023-05-10
Pl?tano de paseo,1.0,2023-05-11
Pl?tano de paseo,3.0,2023-05-12
Pl?tano de paseo,1.0,2023-05-13
Pl?tano de paseo,0.0,2023-05-14
Pl?tano de paseo,6.0,2023-05-15
Pl?tano de paseo,1.0,2023-05-16
Pl?tano de paseo,3.0,2023-05-17
Pl?tano de paseo,0.0,2023-05-18
Pl?tano de paseo,1.0,2023-05-19
Pl?tano de paseo,3.0,2023-05-20
Pl?tano de paseo,2.0,2023-05-21
Pl?tano de paseo,2.0,2023-05-22
Pl?tano de paseo,0.0,2023-05-23
Pl?tano de paseo,0.0,2023-05-24
Pl?tano de paseo,0.0,2023-05-25
Pl?tano de paseo,1.0,2023-05-26
Pl?tano de paseo,0.0,2023-05-27
Pl?tano de paseo,0.0,2023-05-28
Pl?tano de paseo,0.0,2023-05-29
Pl?tano de paseo,0.0,2023-05-30
Pl?tano de paseo,0.0,2023-05-31
Pl?tano de paseo,0.0,2023-06-01
Pl?tano de paseo,0.0,2023-06-02
Pl?tano de paseo,0.0,2023-06-03
Pl?tano de paseo,0.0,2023-06-04
Pl?tano de paseo,0.0,2023-06-05
Pl?tano de paseo,0.0,2023-06-06
Pl?tano de paseo,1.0,2023-06-07
Pl?tano de paseo,0.0,2023-06-08
Pl?tano de paseo,0.0,2023-06-09
Pl?tano de paseo,0.0,2023-06-10
Pl?tano de paseo,0.0,2023-06-11
Pl?tano de paseo,1.0,2023-06-12
Pl?tano de paseo,0.0,2023-06-13
Pl?tano de paseo,0.0,2023-06-14
Pl?tano de paseo,0.0,2023-06-15
Pl?tano de paseo,0.0,2023-06-16
Pl?tano de paseo,1.0,2023-06-17
Pl?tano de paseo,0.0,2023-06-18
Pl?tano de paseo,1.0,2023-06-19
Pl?tano de paseo,1.0,2023-06-20
Pl?tano de paseo,0.0,2023-06-21
Pl?tano de paseo,0.0,2023-06-22
Pl?tano de paseo,0.0,2023-06-23
Pl?tano de paseo,0.0,2023-06-24
Pl?tano de paseo,0.0,2023-06-25
Pl?tano de paseo,0.0,2023-06-26
Pl?tano de paseo,0.0,2023-06-27
Pl?tano de paseo,0.0,2023-06-28
Pl?tano de paseo,0.0,2023-06-29
Pl?tano de paseo,0.0,2023-06-30
Pl?tano de paseo,0.0,2023-07-01
Pl?tano de paseo,0.0,2023-07-02
Pl?tano de paseo,0.0,2023-07-03
Pl?tano de paseo,0.0,2023-07-04
Pl?tano de paseo,0.0,2023-07-05
Pl?tano de paseo,0.0,2023-07-06
Pl?tano de paseo,0.0,2023-07-07
Pl?tano de paseo,0.0,2023-07-08
Pl?tano de paseo,0.0,2023-07-09
Pl?tano de paseo,0.0,2023-07-10
Pl?tano de paseo,0.0,2023-07-11
Pl?tano de paseo,0.0,2023-07-12
Pl?tano de paseo,0.0,2023-07-13
Pl?tano de paseo,0.0,2023-07-14
Pl?tano de paseo,0.0,2023-07-15
Pl?tano de paseo,0.0,2023-07-16
Pl?tano de paseo,0.0,2023-07-17
Pl?tano de paseo,0.0,2023-07-18
Pl?tano de paseo,0.0,2023-07-19
Pl?tano de paseo,0.0,2023-07-20
Pl?tano de paseo,0.0,2023-07-21
Pl?tano de paseo,0.0,2023-07-22
Pl?tano de paseo,0.0,2023-07-23
Pl?tano de paseo,0.0,2023-07-24
Pl?tano de paseo,0.0,2023-07-25
Pl?tano de paseo,0.0,2023-07-26
Pl?tano de paseo,0.0,2023-07-27
Pl?tano de paseo,0.0,2023-07-28
Pl?tano de paseo,0.0,2023-07-29
Pl?tano de paseo,0.0,2023-07-30
Pl?tano de paseo,0.0,2023-07-31
Pl?tano de paseo,0.0,2023-08-01
Pl?tano de paseo,0.0,2023-08-02
Pl?tano de paseo,0.0,2023-08-03
Pl?tano de paseo,1.0,2023-08-04
Pl?tano de paseo,1.0,2023-08-05
Pl?tano de paseo,0.0,2023-08-06
Pl?tano de paseo,0.0,2023-08-07
Pl?tano de paseo,0.0,2023-08-08
Pl?tano de paseo,0.0,2023-08-09
Pl?tano de paseo,0.0,2023-08-10
Pl?tano de paseo,0.0,2023-08-11
Pl?tano de paseo,0.0,2023-08-12
Pl?tano de paseo,0.0,2023-08-13
Pl?tano de paseo,0.0,2023-08-14
Pl?tano de paseo,0.0,2023-08-15
Pl?tano de paseo,0.0,2023-08-16
Pl?tano de paseo,0.0,2023-08-17
Pl?tano de paseo,,2023-08-18
Pl?tano de paseo,,2023-08-19
Pl?tano de paseo,,2023-08-20
Pl?tano de paseo,,2023-08-21
Pl?tano de paseo,,2023-08-22
Pl?tano de paseo,,2023-08-23
Pl?tano de paseo,0.0,2023-08-24
Pl?tano de paseo,0.0,2023-08-25
Pl?tano de paseo,0.0,2023-08-26
Pl?tano de paseo,0.0,2023-08-27
Pl?tano de paseo,0.0,2023-08-28
Pl?tano de paseo,0.0,2023-08-29
Pl?tano de paseo,0.0,2023-08-30
Pl?tano de paseo,0.0,2023-08-31
Pl?tano de paseo,0.0,2023-09-01
Pl?tano de paseo,0.0,2023-09-02
Pl?tano de paseo,0.0,2023-09-03
Pl?tano de paseo,0.0,2023-09-04
Pl?tano de paseo,0.0,2023-09-05
Pl?tano de paseo,0.0,2023-09-06
Pl?tano de paseo,0.0,2023-09-07
Pl?tano de paseo,0.0,2023-09-08
Pl?tano de paseo,0.0,2023-09-09
Pl?tano de paseo,0.0,2023-09-10
Pl?tano de paseo,0.0,2023-09-11
Pl?tano de paseo,0.0,2023-09-12
Pl?tano de paseo,0.0,2023-09-13
Pl?tano de paseo,0.0,2023-09-14
Pl?tano de paseo,0.0,2023-09-15
Pl?tano de paseo,0.0,2023-09-16
Pl?tano de paseo,0.0,2023-09-17
Pl?tano de paseo,1.0,2023-09-18
Pl?tano de paseo,0.0,2023-09-19
Pl?tano de paseo,5.0,2023-09-20
Pl?tano de paseo,5.0,2023-09-21
Pl?tano de paseo,5.0,2023-09-22
Pl?tano de paseo,9.0,2023-09-23
Pl?tano de paseo,10.0,2023-09-24
Pl?tano de paseo,33.0,2023-09-25
Pl?tano de paseo,19.0,2023-09-26
Pl?tano de paseo,34.0,2023-09-27
Pl?tano de paseo,17.0,2023-09-28
Pl?tano de paseo,7.0,2023-09-29
Pl?tano de paseo,4.0,2023-09-30
Pl?tano de paseo,4.0,2023-10-01
Pl?tano de paseo,6.0,2023-10-02
Pl?tano de paseo,9.0,2023-10-03
Pl?tano de paseo,5.0,2023-10-04
Pl?tano de paseo,8.0,2023-10-05
Pl?tano de paseo,2.0,2023-10-06
Pl?tano de paseo,10.0,2023-10-07
Pl?tano de paseo,3.0,2023-10-08
Pl?tano de paseo,2.0,2023-10-09
Pl?tano de paseo,0.0,2023-10-10
Pl?tano de paseo,0.0,2023-10-11
Pl?tano de paseo,2.0,2023-10-12
Pl?tano de paseo,2.0,2023-10-13
Pl?tano de paseo,4.0,2023-10-14
Pl?tano de paseo,0.0,2023-10-15
Pl?tano de paseo,4.0,2023-10-16
Pl?tano de paseo,7.0,2023-10-17
Pl?tano de paseo,0.0,2023-10-18
Pl?tano de paseo,1.0,2023-10-19
Pl?tano de paseo,0.0,2023-10-20
Pl?tano de paseo,0.0,2023-10-21
Pl?tano de paseo,1.0,2023-10-22
Pl?tano de paseo,0.0,2023-10-23
Pl?tano de paseo,0.0,2023-10-24
Pl?tano de paseo,0.0,2023-10-25
Pl?tano de paseo,0.0,2023-10-26
Pl?tano de paseo,0.0,2023-10-27
Pl?tano de paseo,0.0,2023-10-28
Pl?tano de paseo,0.0,2023-10-29
Pl?tano de paseo,0.0,2023-10-30
Pl?tano de paseo,0.0,2023-10-31
Pl?tano de paseo,0.0,2023-11-01
Pl?tano de paseo,0.0,2023-11-02
Pl?tano de paseo,0.0,2023-11-03
Pl?tano de paseo,0.0,2023-11-04
Pl?tano de paseo,0.0,2023-11-05
Pl?tano de paseo,0.0,2023-11-06
Pl?tano de paseo,0.0,2023-11-07
Pl?tano de paseo,0.0,2023-11-08
Pl?tano de paseo,0.0,2023-11-09
Pl?tano de paseo,0.0,2023-11-10
Pl?tano de paseo,0.0,2023-11-11
Pl?tano de paseo,0.0,2023-11-12
Pl?tano de paseo,0.0,2023-11-13
Pl?tano de paseo,0.0,2023-11-14
Pl?tano de paseo,0.0,2023-11-15
Pl?tano de paseo,0.0,2023-11-16
Pl?tano de paseo,0.0,2023-11-17
Pl?tano de paseo,0.0,2023-11-18
Pl?tano de paseo,0.0,2023-11-19
Pl?tano de paseo,1.0,2023-11-20
Pl?tano de paseo,0.0,2023-11-21
Pl?tano de paseo,0.0,2023-11-22
Pl?tano de paseo,0.0,2023-11-23
Pl?tano de paseo,0.0,2023-11-24
Pl?tano de paseo,0.0,2023-11-25
Pl?tano de paseo,0.0,2023-11-26
Pl?tano de paseo,0.0,2023-11-27
Pl?tano de paseo,0.0,2023-11-28
Pl?tano de paseo,0.0,2023-11-29
Pl?tano de paseo,0.0,2023-11-30
Pl?tano de paseo,0.0,2023-12-01
Pl?tano de paseo,0.0,2023-12-02
Pl?tano de paseo,0.0,2023-12-03
Pl?tano de paseo,0.0,2023-12-04
Pl?tano de paseo,0.0,2023-12-05
Pl?tano de paseo,0.0,2023-12-06
Pl?tano de paseo,0.0,2023-12-07
Pl?tano de paseo,0.0,2023-12-08
Pl?tano de paseo,0.0,2023-12-09
Pl?tano de paseo,0.0,2023-12-10
Pl?tano de paseo,0.0,2023-12-11
Pl?tano de paseo,0.0,2023-12-12
Pl?tano de paseo,0.0,2023-12-13
Pl?tano de paseo,0.0,2023-12-14
Pl?tano de paseo,0.0,2023-12-15
Pl?tano de paseo,0.0,2023-12-16
Pl?tano de paseo,0.0,2023-12-17
Pl?tano de paseo,0.0,2023-12-18
Pl?tano de paseo,0.0,2023-12-19
Pl?tano de paseo,1.0,2023-12-20
Pl?tano de paseo,0.0,2023-12-21
Pl?tano de paseo,0.0,2023-12-22
Pl?tano de paseo,0.0,2023-12-23
Pl?tano de paseo,0.0,2023-12-24
Pl?tano de paseo,0.0,2023-12-25
Pl?tano de paseo,0.0,2023-12-26
Pl?tano de paseo,0.0,2023-12-27
Pl?tano de paseo,0.0,2023-12-28
Pl?tano de paseo,0.0,2023-12-29
Pl?tano de paseo,0.0,2023-12-30
Pl?tano de paseo,0.0,2023-12-31
Plátano de paseo,0.0,2024-01-01
Plátano de paseo,0.0,2024-01-02
Plátano de paseo,0.0,2024-01-03
Plátano de paseo,0.0,2024-01-04
Plátano de paseo,0.0,2024-01-05
Plátano de paseo,0.0,2024-01-06
Plátano de paseo,0.0,2024-01-07
Plátano de paseo,0.0,2024-01-08
Plátano de paseo,0.0,2024-01-09
Plátano de paseo,0.0,2024-01-10
Plátano de paseo,0.0,2024-01-11
Plátano de paseo,0.0,2024-01-12
Plátano de paseo,0.0,2024-01-13
Plátano de paseo,0.0,2024-01-14
Plátano de paseo,0.0,2024-01-15
Plátano de paseo,0.0,2024-01-16
Plátano de paseo,0.0,2024-01-17
Plátano de paseo,0.0,2024-01-18
Plátano de paseo,0.0,2024-01-19
Plátano de paseo,0.0,2024-01-20
Plátano de paseo,0.0,2024-01-21
Plátano de paseo,0.0,2024-01-22
Plátano de paseo,0.0,2024-01-23
Plátano de paseo,0.0,2024-01-24
Plátano de paseo,0.0,2024-01-25
Plátano de paseo,0.0,2024-01-26
Plátano de paseo,0.0,2024-01-27
Plátano de paseo,0.0,2024-01-28
Plátano de paseo,0.0,2024-01-29
Plátano de paseo,0.0,2024-01-30
Plátano de paseo,0.0,2024-01-31
Plátano de paseo,0.0,2024-02-01
Plátano de paseo,0.0,2024-02-02
Plátano de paseo,0.0,2024-02-03
Plátano de paseo,0.0,2024-02-04
Plátano de paseo,0.0,2024-02-05
Plátano de paseo,0.0,2024-02-06
Plátano de paseo,0.0,2024-02-07
Plátano de paseo,0.0,2024-02-08
Plátano de paseo,0.0,2024-02-09
Plátano de paseo,0.0,2024-02-10
Plátano de paseo,0.0,2024-02-11
Plátano de paseo,0.0,2024-02-12
Plátano de paseo,0.0,2024-02-13
Plátano de paseo,0.0,2024-02-14
Plátano de paseo,0.0,2024-02-15
Plátano de paseo,0.0,2024-02-16
Plátano de paseo,0.0,2024-02-17
Plátano de paseo,0.0,2024-02-18
Plátano de paseo,0.0,2024-02-19
Plátano de paseo,0.0,2024-02-20
Plátano de paseo,0.0,2024-02-21
Plátano de paseo,0.0,2024-02-22
Plátano de paseo,0.0,2024-02-23
Plátano de paseo,0.0,2024-02-24
Plátano de paseo,0.0,2024-02-25
Plátano de paseo,0.0,2024-02-26
Plátano de paseo,0.0,2024-02-27
Plátano de paseo,0.0,2024-02-28
Plátano de paseo,0.0,2024-02-29
Plátano de paseo,0.0,2024-03-01
Plátano de paseo,0.0,2024-03-02
Plátano de paseo,0.0,2024-03-03
Plátano de paseo,0.0,2024-03-04
Plátano de paseo,0.0,2024-03-05
Plátano de paseo,0.0,2024-03-06
Plátano de paseo,0.0,2024-03-07
Plátano de paseo,0.0,2024-03-08
Plátano de paseo,0.0,2024-03-09
Plátano de paseo,0.0,2024-03-10
Plátano de paseo,0.0,2024-03-11
Plátano de paseo,5.0,2024-03-12
Plátano de paseo,13.0,2024-03-13
Plátano de paseo,20.0,2024-03-14
Plátano de paseo,30.0,2024-03-15
Plátano de paseo,77.0,2024-03-16
Plátano de paseo,464.0,2024-03-17
Plátano de paseo,1499.0,2024-03-18
Plátano de paseo,1820.0,2024-03-19
Plátano de paseo,3023.0,2024-03-20
Plátano de paseo,4475.0,2024-03-21
Plátano de paseo,3639.0,2024-03-22
Plátano de paseo,2977.0,2024-03-23
Plátano de paseo,3224.0,2024-03-24
Plátano de paseo,1159.0,2024-03-25
Plátano de paseo,1404.0,2024-03-26
Plátano de paseo,186.0,2024-03-27
Plátano de paseo,294.0,2024-03-28
Plátano de paseo,48.0,2024-03-29
Plátano de paseo,237.0,2024-03-30
Plátano de paseo,187.0,2024-03-31
Plátano de paseo,185.0,2024-04-01
Plátano de paseo,133.0,2024-04-02
Plátano de paseo,445.0,2024-04-03
Plátano de paseo,404.0,2024-04-04
