tipo_polinico,granos_de_polen_x_metro_cubico,fecha
Plátano de paseo,854.0,2024-04-05
Plátano de paseo,530.0,2024-04-06
Plátano de paseo,784.0,2024-04-07
Plátano de paseo,463.0,2024-04-08
Plátano de paseo,123.0,2024-04-09
Plátano de paseo,130.0,2024-04-10
Plátano de paseo,103.0,2024-04-11
Plátano de paseo,59.0,2024-04-12
Plátano de paseo,131.0,2024-04-13
Plátano de paseo,61.0,2024-04-14
Plátano de paseo,52.0,2024-04-15
Plátano de paseo,81.0,2024-04-16
Plátano de paseo,89.0,2024-04-17
Plátano de paseo,15.0,2024-04-18
Plátano de paseo,28.0,2024-04-19
Plátano de paseo,20.0,2024-04-20
Plátano de paseo,26.0,2024-04-21
Plátano de paseo,29.0,2024-04-22
Plátano de paseo,12.0,2024-04-23
Plátano de paseo,12.0,2024-04-24
Plátano de paseo,10.0,2024-04-25
Plátano de paseo,,2024-04-26
Plátano de paseo,,2024-04-27
Plátano de paseo,1.0,2024-04-28
Plátano de paseo,8.0,2024-04-29
Plátano de paseo,5.0,2024-04-30
Plátano de paseo,2.0,2024-05-01
Plátano de paseo,0.0,2024-05-02
Plátano de paseo,1.0,2024-05-03
Plátano de paseo,5.0,2024-05-04
Plátano de paseo,3.0,2024-05-05
Plátano de paseo,3.0,2024-05-06
Plátano de paseo,4.0,2024-05-07
Plátano de paseo,2.0,2024-05-08
Plátano de paseo,1.0,2024-05-09
Plátano de paseo,1.0,2024-05-10
Plátano de paseo,120.0,2024-05-11
Plátano de paseo,0.0,2024-05-12
Plátano de paseo,1.0,2024-05-13
Plátano de paseo,1.0,2024-05-14
Plátano de paseo,0.0,2024-05-15
Plátano de paseo,2.0,2024-05-16
Plátano de paseo,2.0,2024-05-17
Plátano de paseo,0.0,2024-05-18
Plátano de paseo,1.0,2024-05-19
Plátano de paseo,1.0,2024-05-20
Plátano de paseo,1.0,2024-05-21
Plátano de paseo,0.0,2024-05-22
Plátano de paseo,1.0,2024-05-23
Plátano de paseo,3.0,2024-05-24
Plátano de paseo,0.0,2024-05-25
Plátano de paseo,1.0,2024-05-26
Plátano de paseo,0.0,2024-05-27
Plátano de paseo,0.0,2024-05-28
Plátano de paseo,1.0,2024-05-29
Plátano de paseo,2.0,2024-05-30
Plátano de paseo,1.0,2024-05-31
Plátano de paseo,0.0,2024-06-01
Plátano de paseo,1.0,2024-06-02
Plátano de paseo,0.0,2024-06-03
Plátano de paseo,1.0,2024-06-04
Plátano de paseo,0.0,2024-06-05
Plátano de paseo,0.0,2024-06-06
Plátano de paseo,,2024-06-07
Plátano de paseo,,2024-06-08
Plátano de paseo,,2024-06-09
Plátano de paseo,,2024-06-10
Plátano de paseo,0.0,2024-06-11
Plátano de paseo,0.0,2024-06-12
Plátano de paseo,0.0,2024-06-13
Plátano de paseo,0.0,2024-06-14
Plátano de paseo,0.0,2024-06-15
Plátano de paseo,0.0,2024-06-16
Plátano de paseo,,2024-06-17
Plátano de paseo,,2024-06-18
Plátano de paseo,,2024-06-19
Plátano de paseo,,2024-06-20
Plátano de paseo,,2024-06-21
Plátano de paseo,,2024-06-22
Plátano de paseo,0.0,2024-06-23
Plátano de paseo,0.0,2024-06-24
Plátano de paseo,1.0,2024-06-25
Plátano de paseo,1.0,2024-06-26
Plátano de paseo,1.0,2024-06-27
Plátano de paseo,0.0,2024-06-28
Plátano de paseo,0.0,2024-06-29
Plátano de paseo,1.0,2024-06-30
Plátano de paseo,0.0,2024-07-01
Plátano de paseo,0.0,2024-07-02
Plátano de paseo,1.0,2024-07-03
Plátano de paseo,0.0,2024-07-04
Plátano de paseo,1.0,2024-07-05
Plátano de paseo,0.0,2024-07-06
Plátano de paseo,0.0,2024-07-07
Plátano de paseo,0.0,2024-07-08
Plátano de paseo,0.0,2024-07-09
Plátano de paseo,0.0,2024-07-10
Plátano de paseo,0.0,2024-07-11
Plátano de paseo,0.0,2024-07-12
Plátano de paseo,0.0,2024-07-13
Plátano de paseo,0.0,2024-07-14
Plátano de paseo,1.0,2024-07-15
Plátano de paseo,1.0,2024-07-16
Plátano de paseo,0.0,2024-07-17
Plátano de paseo,0.0,2024-07-18
Plátano de paseo,1.0,2024-07-19
Plátano de paseo,0.0,2024-07-20
Plátano de paseo,0.0,2024-07-21
Plátano de paseo,0.0,2024-07-22
Plátano de paseo,0.0,2024-07-23
Plátano de paseo,0.0,2024-07-24
Plátano de paseo,0.0,2024-07-25
Plátano de paseo,0.0,2024-07-26
Plátano de paseo,1.0,2024-07-27
Plátano de paseo,1.0,2024-07-28
Plátano de paseo,0.0,2024-07-29
Plátano de paseo,0.0,2024-07-30
Plátano de paseo,0.0,2024-07-31
Plátano de paseo,0.0,2024-08-01
Plátano de paseo,0.0,2024-08-02
Plátano de paseo,0.0,2024-08-03
Plátano de paseo,0.0,2024-08-04
Plátano de paseo,0.0,2024-08-05
Plátano de paseo,1.0,2024-08-06
Plátano de paseo,0.0,2024-08-07
Plátano de paseo,0.0,2024-08-08
Plátano de paseo,0.0,2024-08-09
Plátano de paseo,0.0,2024-08-10
Plátano de paseo,0.0,2024-08-11
Plátano de paseo,0.0,2024-08-12
Plátano de paseo,1.0,2024-08-13
Plátano de paseo,0.0,2024-08-14
Plátano de paseo,0.0,2024-08-15
Plátano de paseo,0.0,2024-08-16
Plátano de paseo,,2024-08-17
Plátano de paseo,,2024-08-18
Plátano de paseo,,2024-08-19
Plátano de paseo,,2024-08-20
Plátano de paseo,,2024-08-21
Plátano de paseo,,2024-08-22
Plátano de paseo,1.0,2024-08-23
Plátano de paseo,1.0,2024-08-24
Plátano de paseo,0.0,2024-08-25
Plátano de paseo,0.0,2024-08-26
Plátano de paseo,,2024-08-27
Plátano de paseo,,2024-08-28
Plátano de paseo,,2024-08-29
Plátano de paseo,,2024-08-30
Plátano de paseo,,2024-08-31
Plátano de paseo,,2024-09-01
Plátano de paseo,,2024-09-02
Plátano de paseo,,2024-09-03
Plátano de paseo,0.0,2024-09-04
Plátano de paseo,0.0,2024-09-05
Plátano de paseo,0.0,2024-09-06
Plátano de paseo,0.0,2024-09-07
Plátano de paseo,0.0,2024-09-08
Plátano de paseo,0.0,2024-09-09
Plátano de paseo,0.0,2024-09-10
Plátano de paseo,0.0,2024-09-11
Plátano de paseo,0.0,2024-09-12
Plátano de paseo,0.0,2024-09-13
Plátano de paseo,0.0,2024-09-14
Plátano de paseo,0.0,2024-09-15
Plátano de paseo,0.0,2024-09-16
Plátano de paseo,3.0,2024-09-17
Plátano de paseo,0.0,2024-09-18
Plátano de paseo,0.0,2024-09-19
Plátano de paseo,0.0,2024-09-20
Plátano de paseo,0.0,2024-09-21
Plátano de paseo,0.0,2024-09-22
Plátano de paseo,0.0,2024-09-23
Plátano de paseo,0.0,2024-09-24
Plátano de paseo,0.0,2024-09-25
Plátano de paseo,0.0,2024-09-26
Plátano de paseo,0.0,2024-09-27
Plátano de paseo,0.0,2024-09-28
Plátano de paseo,0.0,2024-09-29
Plátano de paseo,0.0,2024-09-30
Plátano de paseo,0.0,2024-10-01
Plátano de paseo,0.0,2024-10-02
Plátano de paseo,0.0,2024-10-03
Plátano de paseo,0.0,2024-10-04
Plátano de paseo,0.0,2024-10-05
Plátano de paseo,0.0,2024-10-06
Plátano de paseo,0.0,2024-10-07
Plátano de paseo,0.0,2024-10-08
Plátano de paseo,0.0,2024-10-09
Plátano de paseo,0.0,2024-10-10
Plátano de paseo,0.0,2024-10-11
Plátano de paseo,0.0,2024-10-12
Plátano de paseo,0.0,2024-10-13
Plátano de paseo,1.0,2024-10-14
Plátano de paseo,1.0,2024-10-15
Plátano de paseo,0.0,2024-10-16
Plátano de paseo,1.0,2024-10-17
Plátano de paseo,0.0,2024-10-18
Plátano de paseo,0.0,2024-10-19
Plátano de paseo,0.0,2024-10-20
Plátano de paseo,0.0,2024-10-21
Plátano de paseo,0.0,2024-10-22
Plátano de paseo,0.0,2024-10-23
Plátano de paseo,0.0,2024-10-24
Plátano de paseo,0.0,2024-10-25
Plátano de paseo,1.0,2024-10-26
Plátano de paseo,0.0,2024-10-27
Plátano de paseo,0.0,2024-10-28
Plátano de paseo,0.0,2024-10-29
Plátano de paseo,0.0,2024-10-30
Plátano de paseo,0.0,2024-10-31
Plátano de paseo,0.0,2024-11-01
Plátano de paseo,0.0,2024-11-02
Plátano de paseo,0.0,2024-11-03
Plátano de paseo,0.0,2024-11-04
Plátano de paseo,0.0,2024-11-05
Plátano de paseo,0.0,2024-11-06
Plátano de paseo,0.0,2024-11-07
Plátano de paseo,0.0,2024-11-08
Plátano de paseo,0.0,2024-11-09
Plátano de paseo,0.0,2024-11-10
Plátano de paseo,0.0,2024-11-11
Plátano de paseo,1.0,2024-11-12
Plátano de paseo,0.0,2024-11-13
Plátano de paseo,0.0,2024-11-14
Plátano de paseo,0.0,2024-11-15
Plátano de paseo,0.0,2024-11-16
Plátano de paseo,0.0,2024-11-17
Plátano de paseo,1.0,2024-11-18
Plátano de paseo,0.0,2024-11-19
Plátano de paseo,0.0,2024-11-20
Plátano de paseo,0.0,2024-11-21
Plátano de paseo,0.0,2024-11-22
Plátano de paseo,0.0,2024-11-23
Plátano de paseo,0.0,2024-11-24
Plátano de paseo,1.0,2024-11-25
Plátano de paseo,0.0,2024-11-26
Plátano de paseo,0.0,2024-11-27
Plátano de paseo,0.0,2024-11-28
Plátano de paseo,0.0,2024-11-29
Plátano de paseo,0.0,2024-11-30
Plátano de paseo,0.0,2024-12-01
Plátano de paseo,0.0,2024-12-02
Plátano de paseo,0.0,2024-12-03
Plátano de paseo,0.0,2024-12-04
Plátano de paseo,0.0,2024-12-05
Plátano de paseo,0.0,2024-12-06
Plátano de paseo,0.0,2024-12-07
Plátano de paseo,1.0,2024-12-08
Plátano de paseo,1.0,2024-12-09
Plátano de paseo,0.0,2024-12-10
Plátano de paseo,1.0,2024-12-11
Plátano de paseo,0.0,2024-12-12
Plátano de paseo,0.0,2024-12-13
Plátano de paseo,0.0,2024-12-14
Plátano de paseo,0.0,2024-12-15
Plátano de paseo,0.0,2024-12-16
Plátano de paseo,0.0,2024-12-17
Plátano de paseo,0.0,2024-12-18
Plátano de paseo,0.0,2024-12-19
Plátano de paseo,0.0,2024-12-20
Plátano de paseo,0.0,2024-12-21
Plátano de paseo,0.0,2024-12-22
Plátano de paseo,0.0,2024-12-23
Plátano de paseo,0.0,2024-12-24
Plátano de paseo,0.0,2024-12-25
Plátano de paseo,0.0,2024-12-26
Plátano de paseo,0.0,2024-12-27
Plátano de paseo,0.0,2024-12-28
Plátano de paseo,0.0,2024-12-29
Plátano de paseo,,2024-12-30
Plátano de paseo,,2024-12-31
Plátano de paseo,,2025-01-01
Plátano de paseo,,2025-01-02
Plátano de paseo,,2025-01-03
Plátano de paseo,,2025-01-04
Plátano de paseo,,2025-01-05
Plátano de paseo,0.0,2025-01-06
Plátano de paseo,0.0,2025-01-07
Plátano de paseo,0.0,2025-01-08
Plátano de paseo,0.0,2025-01-09
Plátano de paseo,0.0,2025-01-10
Plátano de paseo,0.0,2025-01-11
Plátano de paseo,0.0,2025-01-12
Plátano de paseo,0.0,2025-01-13
Plátano de paseo,0.0,2025-01-14
Plátano de paseo,0.0,2025-01-15
Plátano de paseo,0.0,2025-01-16
Plátano de paseo,0.0,2025-01-17
Plátano de paseo,0.0,2025-01-18
Plátano de paseo,0.0,2025-01-19
Plátano de paseo,0.0,2025-01-20
Plátano de paseo,0.0,2025-01-21
Plátano de paseo,0.0,2025-01-22
Plátano de paseo,0.0,2025-01-23
Plátano de paseo,0.0,2025-01-24
Plátano de paseo,0.0,2025-01-25
Plátano de paseo,0.0,2025-01-26
Plátano de paseo,0.0,2025-01-27
Plátano de paseo,0.0,2025-01-28
Plátano de paseo,0.0,2025-01-29
Plátano de paseo,0.0,2025-01-30
Plátano de paseo,0.0,2025-01-31
Plátano de paseo,0.0,2025-02-01
Plátano de paseo,0.0,2025-02-02
Plátano de paseo,0.0,2025-02-03
Plátano de paseo,0.0,2025-02-04
Plátano de paseo,0.0,2025-02-05
Plátano de paseo,0.0,2025-02-06
Plátano de paseo,0.0,2025-02-07
Plátano de paseo,0.0,2025-02-08
Plátano de paseo,0.0,2025-02-09
Plátano de paseo,0.0,2025-02-10
Plátano de paseo,0.0,2025-02-11
Plátano de paseo,0.0,2025-02-12
Plátano de paseo,0.0,2025-02-13
Plátano de paseo,0.0,2025-02-14
Plátano de paseo,1.0,2025-02-15
Plátano de paseo,0.0,2025-02-16
Plátano de paseo,0.0,2025-02-17
Plátano de paseo,1.0,2025-02-18
Plátano de paseo,0.0,2025-02-19
Plátano de paseo,0.0,2025-02-20
Plátano de paseo,0.0,2025-02-21
Plátano de paseo,0.0,2025-02-22
Plátano de paseo,0.0,2025-02-23
Plátano de paseo,0.0,2025-02-24
Plátano de paseo,0.0,2025-02-25
Plátano de paseo,0.0,2025-02-26
Plátano de paseo,0.0,2025-02-27
Plátano de paseo,0.0,2025-02-28
Plátano de paseo,0.0,2025-03-01
Plátano de paseo,0.0,2025-03-02
Plátano de paseo,,2025-03-03
Plátano de paseo,,2025-03-04
Plátano de paseo,,2025-03-05
Plátano de paseo,0.0,2025-03-06
Plátano de paseo,0.0,2025-03-07
Plátano de paseo,0.0,2025-03-08
Plátano de paseo,0.0,2025-03-09
Plátano de paseo,0.0,2025-03-10
Plátano de paseo,0.0,2025-03-11
Plátano de paseo,0.0,2025-03-12
Plátano de paseo,0.0,2025-03-13
Plátano de paseo,7.0,2025-03-14
Plátano de paseo,1.0,2025-03-15
Plátano de paseo,2.0,2025-03-16
Plátano de paseo,1.0,2025-03-17
Plátano de paseo,0.0,2025-03-18
Plátano de paseo,13.0,2025-03-19
Plátano de paseo,10.0,2025-03-20
Plátano de paseo,1.0,2025-03-21
Plátano de paseo,4.0,2025-03-22
Plátano de paseo,21.0,2025-03-23
Plátano de paseo,45.0,2025-03-24
Plátano de paseo,58.0,2025-03-25
Plátano de paseo,116.0,2025-03-26
Plátano de paseo,169.0,2025-03-27
Plátano de paseo,298.0,2025-03-28
Plátano de paseo,1355.0,2025-03-29
Plátano de paseo,1381.0,2025-03-30
Plátano de paseo,2861.0,2025-03-31
Plátano de paseo,4165.0,2025-04-01
Plátano de paseo,2744.0,2025-04-02
Plátano de paseo,455.0,2025-04-03
Plátano de paseo,1022.0,2025-04-04
Plátano de paseo,615.0,2025-04-05
Plátano de paseo,1345.0,2025-04-06
Plátano de paseo,893.0,2025-04-07
Plátano de paseo,2105.0,2025-04-08
Plátano de paseo,1429.0,2025-04-09
Plátano de paseo,1848.0,2025-04-10
Plátano de paseo,865.0,2025-04-11
Plátano de paseo,212.0,2025-04-12
Plátano de paseo,174.0,2025-04-13
Plátano de paseo,387.0,2025-04-14
Plátano de paseo,174.0,2025-04-15
Plátano de paseo,138.0,2025-04-16
Plátano de paseo,107.0,2025-04-17
Plátano de paseo,80.0,2025-04-18
Plátano de paseo,72.0,2025-04-19
Plátano de paseo,60.0,2025-04-20
Plátano de paseo,81.0,2025-04-21
Plátano de paseo,89.0,2025-04-22
Plátano de paseo,60.0,2025-04-23
Plátano de paseo,75.0,2025-04-24
Plátano de paseo,49.0,2025-04-25
Plátano de paseo,54.0,2025-04-26
Plátano de paseo,28.0,2025-04-27
Plátano de paseo,,2025-04-28
Plátano de paseo,60.0,2025-04-29
Plátano de paseo,33.0,2025-04-30
Plátano de paseo,4.0,2025-05-01
Plátano de paseo,6.0,2025-05-02
Plátano de paseo,4.0,2025-05-03
Plátano de paseo,7.0,2025-05-04
Plátano de paseo,3.0,2025-05-05
Plátano de paseo,4.0,2025-05-06
Plátano de paseo,10.0,2025-05-07
Plátano de paseo,5.0,2025-05-08
Plátano de paseo,2.0,2025-05-09
Plátano de paseo,1.0,2025-05-10
Plátano de paseo,8.0,2025-05-11
Plátano de paseo,6.0,2025-05-12
Plátano de paseo,2.0,2025-05-13
Plátano de paseo,1.0,2025-05-14
Plátano de paseo,3.0,2025-05-15
Plátano de paseo,0.0,2025-05-16
Plátano de paseo,3.0,2025-05-17
Plátano de paseo,1.0,2025-05-18
Plátano de paseo,1.0,2025-05-19
Plátano de paseo,1.0,2025-05-20
Plátano de paseo,1.0,2025-05-21
Plátano de paseo,7.0,2025-05-22
Plátano de paseo,1.0,2025-05-23
Plátano de paseo,1.0,2025-05-24
Plátano de paseo,0.0,2025-05-25
Plátano de paseo,2.0,2025-05-26
Plátano de paseo,1.0,2025-05-27
Plátano de paseo,0.0,2025-05-28
Plátano de paseo,4.0,2025-05-29
Plátano de paseo,0.0,2025-05-30
Plátano de paseo,0.0,2025-05-31
Plátano de paseo,0.0,2025-06-01
Plátano de paseo,0.0,2025-06-02
Plátano de paseo,0.0,2025-06-03
Plátano de paseo,0.0,2025-06-04
Plátano de paseo,0.0,2025-06-05
Plátano de paseo,0.0,2025-06-06
Plátano de paseo,0.0,2025-06-07
Plátano de paseo,0.0,2025-06-08
Plátano de paseo,1.0,2025-06-09
Plátano de paseo,0.0,2025-06-10
Plátano de paseo,3.0,2025-06-11
Plátano de paseo,1.0,2025-06-12
Plátano de paseo,0.0,2025-06-13
Plátano de paseo,0.0,2025-06-14
Plátano de paseo,0.0,2025-06-15
Plátano de paseo,0.0,2025-06-16
Plátano de paseo,2.0,2025-06-17
Plátano de paseo,0.0,2025-06-18
Plátano de paseo,0.0,2025-06-19
Plátano de paseo,1.0,2025-06-20
Plátano de paseo,0.0,2025-06-21
Plátano de paseo,0.0,2025-06-22
Plátano de paseo,0.0,2025-06-23
Plátano de paseo,0.0,2025-06-24
Plátano de paseo,0.0,2025-06-25
Plátano de paseo,1.0,2025-06-26
Plátano de paseo,0.0,2025-06-27
Plátano de paseo,0.0,2025-06-28
Plátano de paseo,0.0,2025-06-29
Plátano de paseo,0.0,2025-06-30
Plátano de paseo,0.0,2025-07-01
Plátano de paseo,0.0,2025-07-02
Plátano de paseo,0.0,2025-07-03
Plátano de paseo,0.0,2025-07-04
Plátano de paseo,0.0,2025-07-05
Plátano de paseo,0.0,2025-07-06
Plátano de paseo,0.0,2025-07-07
Plátano de paseo,0.0,2025-07-08
Plátano de paseo,0.0,2025-07-09
Plátano de paseo,0.0,2025-07-10
Plátano de paseo,0.0,2025-07-11
Plátano de paseo,0.0,2025-07-12
Plátano de paseo,0.0,2025-07-13
Plátano de paseo,0.0,2025-07-14
Plátano de paseo,0.0,2025-07-15
Plátano de paseo,0.0,2025-07-16
Plátano de paseo,0.0,2025-07-17
Plátano de paseo,0.0,2025-07-18
Plátano de paseo,0.0,2025-07-19
Plátano de paseo,0.0,2025-07-20
Plátano de paseo,0.0,2025-07-21
Plátano de paseo,0.0,2025-07-22
Plátano de paseo,0.0,2025-07-23
Plátano de paseo,0.0,2025-07-24
Plátano de paseo,0.0,2025-07-25
Plátano de paseo,0.0,2025-07-26
Plátano de paseo,0.0,2025-07-27
Plátano de paseo,0.0,2025-07-28
Plátano de paseo,0.0,2025-07-29
Plátano de paseo,0.0,2025-07-30
Plátano de paseo,0.0,2025-07-31
Plátano de paseo,0.0,2025-08-01
Plátano de paseo,0.0,2025-08-02
Plátano de paseo,0.0,2025-08-03
Plátano de paseo,0.0,2025-08-04
Plátano de paseo,0.0,2025-08-05
Plátano de paseo,0.0,2025-08-06
Plátano de paseo,0.0,2025-08-07
Plátano de paseo,0.0,2025-08-08
Plátano de paseo,0.0,2025-08-09
Plátano de paseo,0.0,2025-08-10
Plátano de paseo,0.0,2025-08-11
Plátano de paseo,0.0,2025-08-12
Plátano de paseo,0.0,2025-08-13
Plátano de paseo,0.0,2025-08-14
Plátano de paseo,0.0,2025-08-15
Plátano de paseo,0.0,2025-08-16
Plátano de paseo,0.0,2025-08-17
Plátano de paseo,0.0,2025-08-18
Plátano de paseo,0.0,2025-08-19
Plátano de paseo,0.0,2025-08-20
Plátano de paseo,,2025-08-21
Plátano de paseo,,2025-08-22
Plátano de paseo,,2025-08-23
Plátano de paseo,,2025-08-24
Plátano de paseo,,2025-08-25
Plátano de paseo,0.0,2025-08-26
Plátano de paseo,0.0,2025-08-27
Plátano de paseo,0.0,2025-08-28
Plátano de paseo,0.0,2025-08-29
Plátano de paseo,0.0,2025-08-30
Plátano de paseo,0.0,2025-08-31
Plátano de paseo,0.0,2025-09-01
Plátano de paseo,0.0,2025-09-02
Plátano de paseo,0.0,2025-09-03
Plátano de paseo,2.0,2025-09-04
Plátano de paseo,1.0,2025-09-05
Plátano de paseo,0.0,2025-09-06
Plátano de paseo,0.0,2025-09-07
Plátano de paseo,0.0,2025-09-08
Plátano de paseo,1.0,2025-09-09
Plátano de paseo,0.0,2025-09-10
Plátano de paseo,0.0,2025-09-11
Plátano de paseo,0.0,2025-09-12
Plátano de paseo,1.0,2025-09-13
Plátano de paseo,0.0,2025-09-14
Plátano de paseo,1.0,2025-09-15
Plátano de paseo,2.0,2025-09-16
Plátano de paseo,1.0,2025-09-17
Plátano de paseo,2.0,2025-09-18
Plátano de paseo,2.0,2025-09-19
Plátano de paseo,3.0,2025-09-20
Plátano de paseo,2.0,2025-09-21
Plátano de paseo,2.0,2025-09-22
Plátano de paseo,1.0,2025-09-23
Plátano de paseo,0.0,2025-09-24
Plátano de paseo,1.0,2025-09-25
Plátano de paseo,1.0,2025-09-26
Plátano de paseo,1.0,2025-09-27
Plátano de paseo,0.0,2025-09-28
Plátano de paseo,0.0,2025-09-29
Plátano de paseo,0.0,2025-09-30
Plátano de paseo,0.0,2025-10-01
Plátano de paseo,2.0,2025-10-02
Plátano de paseo,0.0,2025-10-03
Plátano de paseo,2.0,2025-10-04
Plátano de paseo,2.0,2025-10-05
Plátano de paseo,1.0,2025-10-06
Plátano de paseo,2.0,2025-10-07
Plátano de paseo,3.0,2025-10-08
Plátano de paseo,1.0,2025-10-09
Plátano de paseo,0.0,2025-10-10
Plátano de paseo,0.0,2025-10-11
Plátano de paseo,2.0,2025-10-12
Plátano de paseo,1.0,2025-10-13
Plátano de paseo,1.0,2025-10-14
Plátano de paseo,1.0,2025-10-15
Plátano de paseo,1.0,2025-10-16
Plátano de paseo,0.0,2025-10-17
Plátano de paseo,2.0,2025-10-18
Plátano de paseo,1.0,2025-10-19
Plátano de paseo,2.0,2025-10-20
Plátano de paseo,0.0,2025-10-21
Plátano de paseo,2.0,2025-10-22
Plátano de paseo,1.0,2025-10-23
Plátano de paseo,0.0,2025-10-24
Plátano de paseo,0.0,2025-10-25
Plátano de paseo,0.0,2025-10-26
Plátano de paseo,0.0,2025-10-27
Plátano de paseo,0.0,2025-10-28
Plátano de paseo,1.0,2025-10-29
Plátano de paseo,0.0,2025-10-30
Plátano de paseo,1.0,2025-10-31
Plátano de paseo,1.0,2025-11-01
Plátano de paseo,0.0,2025-11-02
Plátano de paseo,0.0,2025-11-03
Plátano de paseo,0.0,2025-11-04
Plátano de paseo,1.0,2025-11-05
Plátano de paseo,0.0,2025-11-06
Plátano de paseo,0.0,2025-11-07
Plátano de paseo,0.0,2025-11-08
Plátano de paseo,0.0,2025-11-09
Plátano de paseo,0.0,2025-11-10
Plátano de paseo,0.0,2025-11-11
Plátano de paseo,0.0,2025-11-12
Plátano de paseo,0.0,2025-11-13
Plátano de paseo,0.0,2025-11-14
Plátano de paseo,0.0,2025-11-15
Plátano de paseo,0.0,2025-11-16
Plátano de paseo,0.0,2025-11-17
Plátano de paseo,0.0,2025-11-18
Plátano de paseo,0.0,2025-11-19
Plátano de paseo,0.0,2025-11-20
Plátano de paseo,0.0,2025-11-21
Plátano de paseo,0.0,2025-11-22
Plátano de paseo,0.0,2025-11-23
